month_yr,state
2018-02-01,MD
2018-02-01,MI
2018-02-01,MO
2018-02-01,SD
2018-02-01,KS
2018-02-01,WA
2018-02-01,SC
2018-02-01,IL
2018-02-01,CA
2018-02-01,GA
2018-02-01,ND
2018-02-01,MO
2018-02-01,ME
2018-02-01,NE
2018-02-01,RI
2018-02-01,GA
2018-02-01,NY
2018-02-01,WV
2018-02-01,CA
2018-02-01,GA
2018-02-01,LA
2018-02-01,VA
2018-02-01,GA
2018-02-01,MA
2018-02-01,CT
2018-02-01,OK
2018-02-01,SC
2018-02-01,CA
2018-02-01,MA
2018-02-01,IA
2018-02-01,VT
2018-02-01,KY
2018-02-01,ME
2018-02-01,OR
2018-02-01,OR
2018-02-01,RI
2018-02-01,IA
2018-02-01,ME
2018-02-01,AZ
2018-02-01,WI
2018-02-01,NV
2018-02-01,MT
2018-02-01,UT
2018-02-01,WY
2018-02-01,ME
2018-02-01,HI
2018-02-01,FL
2018-02-01,ID
2018-02-01,MS
2018-02-01,IN
2018-02-01,UT
2018-02-01,NH
2018-02-01,NV
2018-02-01,MA
2018-02-01,FL
2018-02-01,SD
2018-02-01,TX
2018-02-01,FL
2018-02-01,AZ
2018-02-01,NJ
2018-02-01,MO
2018-02-01,MN
2018-02-01,NJ
2018-02-01,MO
2018-02-01,OH
2018-02-01,WA
2018-02-01,KY
2018-02-01,RI
2018-02-01,FL
2018-02-01,FL
2018-02-01,VA
2018-02-01,MA
2018-02-01,VA
2018-02-01,WA
2018-02-01,CO
2018-02-01,SD
2018-02-01,NH
2018-02-01,SC
2018-02-01,MS
2018-02-01,MS
2018-02-01,IL
2018-02-01,KY
2018-02-01,MT
2018-02-01,NJ
2018-02-01,AL
2018-02-01,AK
2018-02-01,ME
2018-02-01,WY
2018-02-01,WA
2018-02-01,WY
2018-02-01,RI
2018-02-01,KS
2018-02-01,OK
2018-02-01,CT
2018-02-01,WY
2018-02-01,ID
2018-02-01,MI
2018-02-01,MS
2018-02-01,OK
2018-02-01,KS
2018-02-01,NJ
2018-02-01,VT
2018-02-01,RI
2018-02-01,CA
2018-02-01,IA
2018-02-01,KS
2018-02-01,AR
2018-02-01,MA
2018-02-01,MT
2018-02-01,NH
2018-02-01,OK
2018-02-01,NJ
2018-02-01,GA
2018-02-01,DE
2018-02-01,AL
2018-02-01,TX
2018-02-01,RI
2018-03-01,NM
2018-03-01,NY
2018-03-01,IA
2018-03-01,WA
2018-03-01,MI
2018-03-01,VA
2018-03-01,FL
2018-03-01,FL
2018-03-01,NY
2018-03-01,WI
2018-03-01,MT
2018-03-01,MO
2018-03-01,GA
2018-03-01,WI
2018-03-01,CO
2018-03-01,DE
2018-03-01,MA
2018-03-01,OH
2018-03-01,OK
2018-03-01,NV
2018-03-01,NV
2018-03-01,VA
2018-03-01,IL
2018-03-01,AL
2018-03-01,MD
2018-03-01,IL
2018-03-01,NM
2018-03-01,IA
2018-03-01,MD
2018-03-01,OR
2018-03-01,OK
2018-03-01,ND
2018-03-01,SC
2018-03-01,RI
2018-03-01,MT
2018-03-01,WA
2018-03-01,MD
2018-03-01,WY
2018-03-01,WV
2018-03-01,FL
2018-03-01,OH
2018-03-01,LA
2018-03-01,NC
2018-03-01,AZ
2018-03-01,PA
2018-03-01,DE
2018-03-01,WI
2018-03-01,KS
2018-03-01,AL
2018-03-01,SC
2018-03-01,AR
2018-03-01,NE
2018-03-01,CO
2018-03-01,LA
2018-03-01,RI
2018-03-01,WA
2018-03-01,OR
2018-03-01,NJ
2018-03-01,TX
2018-03-01,MO
2018-03-01,NY
2018-03-01,AK
2018-03-01,IN
2018-03-01,HI
2018-03-01,DE
2018-03-01,UT
2018-03-01,DC
2018-03-01,MN
2018-03-01,SC
2018-03-01,IA
2018-03-01,NH
2018-03-01,IA
2018-03-01,MN
2018-03-01,NM
2018-03-01,OH
2018-03-01,NH
2018-03-01,CO
2018-03-01,OR
2018-03-01,DC
2018-03-01,DE
2018-03-01,VA
2018-03-01,CT
2018-03-01,MN
2018-03-01,LA
2018-03-01,IN
2018-03-01,SD
2018-03-01,NM
2018-03-01,KY
2018-03-01,KS
2018-03-01,WY
2018-03-01,TN
2018-03-01,RI
2018-03-01,LA
2018-03-01,ME
2018-03-01,OR
2018-03-01,HI
2018-03-01,SC
2018-03-01,ND
2018-03-01,MT
2018-03-01,DC
2018-03-01,CO
2018-03-01,CO
2018-03-01,SC
2018-03-01,NC
2018-03-01,NJ
2018-03-01,AL
2018-03-01,GA
2018-03-01,OH
2018-03-01,NM
2018-03-01,PA
2018-03-01,NM
2018-03-01,DC
2018-03-01,SD
2018-03-01,NY
2018-03-01,WI
2018-03-01,UT
2018-03-01,NV
2018-03-01,CT
2018-03-01,VA
2018-03-01,DE
2018-03-01,MO
2018-03-01,MA
2018-03-01,SD
2018-03-01,ME
2018-03-01,VT
2018-03-01,DC
2018-03-01,CA
2018-03-01,HI
2018-03-01,LA
2018-03-01,IA
2018-03-01,AL
2018-03-01,NC
2018-03-01,NY
2018-03-01,RI
2018-03-01,MO
2018-03-01,CT
2018-03-01,VT
2018-03-01,UT
2018-03-01,MT
2018-03-01,MT
2018-03-01,SD
2018-03-01,MT
2018-03-01,WA
2018-03-01,VT
2018-03-01,DC
2018-03-01,AR
2018-03-01,DC
2018-03-01,DE
2018-03-01,NJ
2018-03-01,HI
2018-03-01,PA
2018-03-01,KY
2018-03-01,FL
2018-03-01,OH
2018-03-01,DE
2018-03-01,WA
2018-03-01,OK
2018-03-01,VA
2018-03-01,PA
2018-03-01,NV
2018-03-01,VT
2018-03-01,DE
2018-03-01,NH
2018-03-01,MI
2018-03-01,AL
2018-03-01,GA
2018-03-01,CA
2018-03-01,CT
2018-03-01,MN
2018-03-01,MT
2018-03-01,GA
2018-03-01,NV
2018-03-01,CO
2018-03-01,AK
2018-03-01,AZ
2018-03-01,IL
2018-03-01,NH
2018-03-01,OH
2018-03-01,ME
2018-03-01,AL
2018-03-01,TX
2018-03-01,IN
2018-03-01,MO
2018-03-01,VA
2018-03-01,IN
2018-03-01,SC
2018-03-01,MD
2018-03-01,NH
2018-03-01,VT
2018-03-01,AZ
2018-03-01,MD
2018-03-01,MT
2018-03-01,SC
2018-03-01,TN
2018-03-01,PA
2018-03-01,FL
2018-03-01,NH
2018-03-01,HI
2018-03-01,KS
2018-03-01,UT
2018-03-01,VA
2018-03-01,GA
2018-03-01,MS
2018-03-01,CT
2018-03-01,UT
2018-03-01,OK
2018-03-01,MD
2018-03-01,IA
2018-03-01,NJ
2018-03-01,ID
2018-03-01,AL
2018-03-01,MI
2018-03-01,WI
2018-03-01,CO
2018-03-01,CO
2018-03-01,NH
2018-03-01,SC
2018-03-01,CO
2018-03-01,MI
2018-03-01,PA
2018-03-01,AK
2018-03-01,OH
2018-03-01,NJ
2018-03-01,VT
2018-03-01,MN
2018-03-01,VA
2018-03-01,KY
2018-03-01,HI
2018-03-01,MT
2018-03-01,ME
2018-03-01,MI
2018-03-01,OK
2018-03-01,VT
2018-03-01,UT
2018-03-01,SC
2018-03-01,MI
2018-03-01,SD
2018-03-01,SC
2018-03-01,ND
2018-03-01,MI
2018-03-01,TX
2018-03-01,ND
2018-03-01,WV
2018-03-01,DC
2018-03-01,OR
2018-03-01,OH
2018-03-01,DC
2018-03-01,DC
2018-03-01,GA
2018-03-01,MD
2018-03-01,ID
2018-03-01,ME
2018-03-01,WY
2018-03-01,RI
2018-03-01,OH
2018-03-01,MI
2018-03-01,MS
2018-03-01,CO
2018-03-01,NC
2018-03-01,NM
2018-03-01,ME
2018-03-01,NH
2018-03-01,NH
2018-03-01,NV
2018-03-01,MI
2018-03-01,CO
2018-03-01,KY
2018-03-01,IN
2018-03-01,AZ
2018-03-01,NM
2018-03-01,OH
2018-03-01,KS
2018-03-01,MI
2018-03-01,KS
2018-03-01,ND
2018-03-01,HI
2018-03-01,WI
2018-03-01,FL
2018-03-01,VA
2018-03-01,VT
2018-03-01,PA
2018-03-01,MT
2018-03-01,IA
2018-03-01,MO
2018-03-01,MN
2018-03-01,MI
2018-03-01,MA
2018-03-01,MI
2018-03-01,LA
2018-03-01,IL
2018-03-01,NV
2018-03-01,NJ
2018-03-01,KS
2018-03-01,ND
2018-03-01,DC
2018-03-01,NM
2018-03-01,MS
2018-03-01,IA
2018-03-01,WV
2018-03-01,IL
2018-03-01,MT
2018-03-01,GA
2018-03-01,VA
2018-03-01,MI
2018-03-01,ND
2018-03-01,VA
2018-03-01,WV
2018-03-01,NM
2018-03-01,PA
2018-03-01,UT
2018-03-01,NC
2018-03-01,IA
2018-03-01,VA
2018-03-01,WA
2018-03-01,AL
2018-03-01,NM
2018-03-01,RI
2018-03-01,MA
2018-03-01,DC
2018-03-01,NJ
2018-03-01,KY
2018-03-01,OR
2018-03-01,CO
2018-03-01,NH
2018-03-01,IN
2018-03-01,TN
2018-03-01,WA
2018-03-01,CA
2018-03-01,CO
2018-03-01,MN
2018-03-01,SC
2018-03-01,AK
2018-03-01,NY
2018-03-01,UT
2018-03-01,MO
2018-03-01,WV
2018-03-01,DC
2018-03-01,UT
2018-03-01,MD
2018-03-01,DE
2018-03-01,MA
2018-03-01,KY
2018-03-01,DC
2018-03-01,TN
2018-03-01,WI
2018-03-01,UT
2018-03-01,ID
2018-03-01,AK
2018-03-01,OK
2018-03-01,LA
2018-03-01,SD
2018-03-01,MI
2018-03-01,WY
2018-03-01,AZ
2018-03-01,IA
2018-03-01,AR
2018-03-01,OK
2018-03-01,VA
2018-03-01,OK
2018-03-01,NM
2018-03-01,NE
2018-03-01,AL
2018-03-01,UT
2018-03-01,ND
2018-03-01,NY
2018-03-01,IA
2018-03-01,IA
2018-03-01,KY
2018-03-01,VA
2018-03-01,VA
2018-03-01,KY
2018-03-01,CA
2018-03-01,UT
2018-03-01,FL
2018-03-01,WV
2018-03-01,AK
2018-03-01,ND
2018-03-01,NC
2018-03-01,VA
2018-03-01,GA
2018-03-01,MN
2018-03-01,AZ
2018-03-01,KY
2018-03-01,MO
2018-03-01,AK
2018-03-01,MI
2018-03-01,MI
2018-03-01,NE
2018-03-01,MS
2018-03-01,NE
2018-03-01,AZ
2018-03-01,PA
2018-03-01,WY
2018-03-01,OR
2018-03-01,MN
2018-03-01,MS
2018-03-01,AL
2018-03-01,ME
2018-03-01,MD
2018-03-01,AK
2018-03-01,WI
2018-03-01,OH
2018-03-01,NY
2018-03-01,CO
2018-03-01,OR
2018-03-01,IL
2018-03-01,TN
2018-03-01,MN
2018-03-01,UT
2018-03-01,IN
2018-03-01,WV
2018-03-01,MS
2018-03-01,VA
2018-03-01,NH
2018-03-01,NJ
2018-03-01,TX
2018-03-01,AZ
2018-03-01,KY
2018-03-01,ND
2018-03-01,OH
2018-03-01,WY
2018-03-01,MO
2018-03-01,UT
2018-03-01,OH
2018-03-01,AR
2018-03-01,WA
2018-03-01,VT
2018-03-01,LA
2018-03-01,NH
2018-03-01,IL
2018-03-01,NH
2018-03-01,WV
2018-03-01,SD
2018-03-01,UT
2018-03-01,KY
2018-03-01,IL
2018-03-01,ND
2018-03-01,AK
2018-03-01,OK
2018-03-01,GA
2018-03-01,WY
2018-03-01,ND
2018-03-01,NH
2018-03-01,MD
2018-03-01,WA
2018-03-01,DE
2018-03-01,WI
2018-03-01,SC
2018-03-01,RI
2018-03-01,MT
2018-03-01,OK
2018-03-01,MD
2018-03-01,WI
2018-03-01,IN
2018-03-01,NV
2018-03-01,VT
2018-03-01,OK
2018-03-01,UT
2018-03-01,MI
2018-03-01,ME
2018-03-01,CA
2018-03-01,LA
2018-03-01,ID
2018-03-01,OR
2018-03-01,TN
2018-03-01,CT
2018-03-01,DC
2018-03-01,MO
2018-03-01,MT
2018-03-01,ID
2018-03-01,VT
2018-03-01,GA
2018-03-01,OR
2018-03-01,PA
2018-03-01,MI
2018-03-01,MT
2018-03-01,WI
2018-03-01,MS
2018-03-01,KS
2018-03-01,OK
2018-03-01,NV
2018-03-01,MD
2018-03-01,ME
2018-03-01,NJ
2018-03-01,MD
2018-03-01,WV
2018-03-01,PA
2018-03-01,WY
2018-03-01,SD
2018-03-01,SD
2018-03-01,MO
2018-03-01,OH
2018-03-01,OR
2018-03-01,PA
2018-03-01,ME
2018-03-01,GA
2018-03-01,NH
2018-03-01,DE
2018-03-01,NM
2018-03-01,NM
2018-03-01,ME
2018-03-01,DC
2018-03-01,NH
2018-03-01,RI
2018-03-01,TN
2018-03-01,NC
2018-03-01,RI
2018-03-01,IA
2018-03-01,TN
2018-03-01,OK
2018-03-01,PA
2018-03-01,NH
2018-03-01,IA
2018-03-01,NH
2018-03-01,UT
2018-03-01,SD
2018-03-01,KY
2018-03-01,TX
2018-03-01,KY
2018-03-01,LA
2018-03-01,FL
2018-03-01,OR
2018-03-01,LA
2018-03-01,NC
2018-03-01,OK
2018-03-01,AR
2018-03-01,WY
2018-03-01,MA
2018-03-01,PA
2018-03-01,MI
2018-03-01,MS
2018-03-01,NM
2018-03-01,NE
2018-03-01,NV
2018-03-01,CO
2018-03-01,AZ
2018-03-01,VT
2018-03-01,SC
2018-03-01,NM
2018-03-01,RI
2018-03-01,VT
2018-03-01,UT
2018-03-01,DE
2018-03-01,PA
2018-03-01,NY
2018-03-01,NC
2018-03-01,NC
2018-03-01,ID
2018-03-01,NC
2018-03-01,ID
2018-03-01,MD
2018-03-01,OK
2018-03-01,KS
2018-03-01,TN
2018-03-01,VA
2018-03-01,MN
2018-03-01,OR
2018-03-01,MN
2018-03-01,DE
2018-03-01,WY
2018-03-01,DC
2018-03-01,WV
2018-03-01,ME
2018-03-01,VA
2018-03-01,CT
2018-03-01,ME
2018-03-01,NH
2018-03-01,ND
2018-03-01,DC
2018-03-01,OH
2018-03-01,NJ
2018-03-01,FL
2018-03-01,AZ
2018-03-01,RI
2018-03-01,VT
2018-03-01,GA
2018-03-01,NH
2018-03-01,FL
2018-03-01,FL
2018-03-01,DE
2018-03-01,MN
2018-03-01,MT
2018-03-01,CT
2018-03-01,NC
2018-03-01,NJ
2018-03-01,SC
2018-03-01,LA
2018-03-01,NM
2018-03-01,TX
2018-03-01,MD
2018-03-01,MI
2018-03-01,NY
2018-03-01,ND
2018-03-01,MS
2018-03-01,FL
2018-03-01,CA
2018-03-01,NJ
2018-03-01,OH
2018-03-01,NV
2018-03-01,IL
2018-03-01,LA
2018-03-01,CT
2018-03-01,GA
2018-03-01,VA
2018-03-01,MI
2018-03-01,AK
2018-03-01,OR
2018-03-01,NC
2018-03-01,OR
2018-03-01,WY
2018-03-01,MS
2018-03-01,TN
2018-03-01,NY
2018-03-01,GA
2018-03-01,WA
2018-03-01,WI
2018-03-01,IL
2018-03-01,RI
2018-03-01,VT
2018-03-01,AL
2018-03-01,UT
2018-03-01,NM
2018-03-01,IA
2018-03-01,ND
2018-03-01,WA
2018-03-01,WI
2018-03-01,KY
2018-03-01,VT
2018-03-01,MN
2018-03-01,NY
2018-03-01,NC
2018-03-01,IL
2018-03-01,ME
2018-03-01,IN
2018-03-01,ME
2018-03-01,RI
2018-03-01,NJ
2018-03-01,MI
2018-03-01,TN
2018-03-01,GA
2018-03-01,CO
2018-03-01,WA
2018-03-01,WI
2018-03-01,MO
2018-03-01,WA
2018-03-01,IL
2018-03-01,NH
2018-03-01,WA
2018-03-01,NJ
2018-03-01,IA
2018-03-01,CT
2018-03-01,MT
2018-03-01,ND
2018-03-01,AZ
2018-03-01,ME
2018-03-01,LA
2018-03-01,ID
2018-03-01,DE
2018-03-01,AL
2018-03-01,NE
2018-03-01,IL
2018-03-01,MS
2018-03-01,DE
2018-03-01,IL
2018-03-01,LA
2018-03-01,AK
2018-03-01,OK
2018-03-01,OK
2018-03-01,ME
2018-03-01,OH
2018-03-01,AZ
2018-03-01,OH
2018-03-01,NY
2018-03-01,NJ
2018-03-01,WV
2018-03-01,KY
2018-03-01,WA
2018-03-01,IA
2018-03-01,IN
2018-03-01,WV
2018-03-01,MN
2018-03-01,WA
2018-03-01,NM
2018-03-01,OK
2018-03-01,WY
2018-03-01,SC
2018-03-01,WY
2018-03-01,NE
2018-03-01,KY
2018-03-01,CO
2018-03-01,RI
2018-03-01,AZ
2018-03-01,OR
2018-03-01,MI
2018-03-01,CT
2018-03-01,NV
2018-03-01,VT
2018-03-01,WA
2018-03-01,CT
2018-03-01,MD
2018-03-01,WV
2018-03-01,MT
2018-03-01,MO
2018-03-01,OH
2018-03-01,NE
2018-03-01,WV
2018-03-01,WV
2018-03-01,DC
2018-03-01,KS
2018-03-01,IN
2018-03-01,UT
2018-03-01,AK
2018-03-01,MI
2018-03-01,DC
2018-03-01,TX
2018-03-01,NH
2018-03-01,OH
2018-03-01,MS
2018-03-01,AK
2018-03-01,TN
2018-03-01,AR
2018-03-01,GA
2018-03-01,DE
2018-03-01,SC
2018-03-01,VA
2018-03-01,NY
2018-03-01,WA
2018-03-01,CA
2018-03-01,NE
2018-03-01,DC
2018-03-01,OH
2018-03-01,ME
2018-03-01,AL
2018-03-01,NH
2018-03-01,MA
2018-03-01,OK
2018-03-01,TX
2018-03-01,IL
2018-03-01,NC
2018-03-01,NY
2018-03-01,CA
2018-03-01,ID
2018-03-01,MO
2018-03-01,WY
2018-03-01,MI
2018-03-01,MA
2018-03-01,CA
2018-03-01,TX
2018-03-01,MA
2018-03-01,VA
2018-03-01,WY
2018-03-01,AZ
2018-03-01,MS
2018-03-01,NY
2018-03-01,MN
2018-03-01,IN
2018-03-01,HI
2018-03-01,UT
2018-03-01,SD
2018-03-01,IN
2018-03-01,MT
2018-03-01,IN
2018-03-01,DC
2018-03-01,NM
2018-03-01,MT
2018-03-01,OK
2018-03-01,CO
2018-03-01,PA
2018-03-01,TN
2018-03-01,FL
2018-03-01,MS
2018-03-01,OH
2018-03-01,TN
2018-03-01,CA
2018-03-01,AL
2018-03-01,DC
2018-03-01,CA
2018-03-01,VT
2018-03-01,MO
2018-03-01,IN
2018-03-01,RI
2018-03-01,NJ
2018-03-01,ME
2018-03-01,PA
2018-03-01,CT
2018-03-01,MI
2018-03-01,MS
2018-03-01,ID
2018-03-01,UT
2018-03-01,LA
2018-03-01,TX
2018-03-01,IL
2018-03-01,OK
2018-03-01,UT
2018-03-01,KY
2018-03-01,IN
2018-03-01,NM
2018-03-01,MA
2018-03-01,NE
2018-03-01,WI
2018-03-01,DE
2018-03-01,CA
2018-03-01,NH
2018-03-01,ID
2018-03-01,OH
2018-03-01,IL
2018-03-01,SC
2018-03-01,ND
2018-03-01,SD
2018-03-01,WY
2018-03-01,CT
2018-03-01,NH
2018-03-01,CA
2018-03-01,WI
2018-03-01,TX
2018-03-01,NE
2018-03-01,PA
2018-03-01,NV
2018-03-01,NH
2018-03-01,ME
2018-03-01,MA
2018-03-01,HI
2018-03-01,MA
2018-03-01,MA
2018-03-01,RI
2018-03-01,NE
2018-03-01,LA
2018-03-01,MI
2018-03-01,AZ
2018-03-01,CO
2018-03-01,CA
2018-03-01,TX
2018-03-01,KY
2018-03-01,CA
2018-03-01,VA
2018-03-01,TX
2018-03-01,TN
2018-03-01,IL
2018-03-01,NC
2018-03-01,SD
2018-03-01,IL
2018-03-01,AZ
2018-03-01,VA
2018-03-01,NJ
2018-03-01,VT
2018-03-01,ND
2018-03-01,NH
2018-03-01,NY
2018-03-01,FL
2018-03-01,NH
2018-03-01,PA
2018-03-01,MI
2018-03-01,KS
2018-03-01,WY
2018-03-01,DE
2018-03-01,IN
2018-03-01,AL
2018-03-01,NC
2018-03-01,CT
2018-03-01,MT
2018-03-01,SC
2018-03-01,ND
2018-03-01,FL
2018-03-01,IA
2018-03-01,LA
2018-03-01,KY
2018-03-01,IN
2018-03-01,NH
2018-03-01,CT
2018-03-01,ID
2018-03-01,DC
2018-03-01,TX
2018-03-01,PA
2018-03-01,WY
2018-03-01,TN
2018-03-01,NV
2018-03-01,MO
2018-03-01,UT
2018-03-01,NC
2018-03-01,NJ
2018-03-01,MA
2018-03-01,OH
2018-03-01,DE
2018-03-01,FL
2018-03-01,WV
2018-03-01,MN
2018-03-01,MN
2018-03-01,TN
2018-03-01,VT
2018-03-01,NV
2018-03-01,TX
2018-03-01,MA
2018-03-01,LA
2018-03-01,NV
2018-03-01,CT
2018-03-01,ND
2018-03-01,NH
2018-03-01,OK
2018-03-01,OK
2018-03-01,DE
2018-03-01,PA
2018-03-01,AL
2018-03-01,HI
2018-03-01,CO
2018-03-01,MD
2018-03-01,NV
2018-03-01,NC
2018-03-01,CT
2018-03-01,NH
2018-03-01,WY
2018-03-01,UT
2018-03-01,MT
2018-03-01,NC
2018-03-01,OH
2018-03-01,KY
2018-03-01,VA
2018-03-01,WY
2018-03-01,LA
2018-03-01,MI
2018-03-01,CA
2018-03-01,WI
2018-03-01,DC
2018-03-01,DC
2018-03-01,PA
2018-03-01,PA
2018-03-01,UT
2018-03-01,OK
2018-03-01,IN
2018-03-01,ND
2018-03-01,NM
2018-03-01,OR
2018-03-01,VA
2018-03-01,NV
2018-03-01,NH
2018-03-01,TX
2018-03-01,AR
2018-03-01,IN
2018-03-01,DE
2018-03-01,VA
2018-03-01,NE
2018-03-01,OH
2018-03-01,VA
2018-03-01,NC
2018-03-01,NE
2018-03-01,AK
2018-03-01,HI
2018-03-01,MN
2018-03-01,TN
2018-03-01,NJ
2018-03-01,LA
2018-03-01,MS
2018-03-01,OH
2018-03-01,KS
2018-03-01,MT
2018-03-01,MT
2018-03-01,NJ
2018-03-01,VT
2018-03-01,NC
2018-03-01,WV
2018-03-01,ME
2018-03-01,NM
2018-03-01,MA
2018-03-01,MD
2018-03-01,NY
2018-03-01,ME
2018-03-01,TN
2018-03-01,OR
2018-03-01,NC
2018-03-01,MS
2018-03-01,MA
2018-03-01,NV
2018-03-01,IA
2018-03-01,LA
2018-03-01,MA
2018-03-01,UT
2018-03-01,CO
2018-03-01,GA
2018-03-01,CO
2018-03-01,ME
2018-03-01,SC
2018-03-01,WI
2018-03-01,KY
2018-03-01,WY
2018-03-01,MO
2018-03-01,OK
2018-03-01,AR
2018-03-01,WV
2018-03-01,IL
2018-03-01,TX
2018-03-01,FL
2018-03-01,ME
2018-03-01,TX
2018-03-01,MS
2018-03-01,MD
2018-03-01,AZ
2018-03-01,AK
2018-03-01,WA
2018-03-01,WY
2018-03-01,IL
2018-03-01,CA
2018-03-01,OH
2018-03-01,MD
2018-03-01,IN
2018-03-01,ND
2018-03-01,MS
2018-03-01,IA
2018-03-01,MS
2018-03-01,AR
2018-03-01,ID
2018-03-01,ND
2018-03-01,ME
2018-03-01,DC
2018-03-01,NY
2018-03-01,UT
2018-03-01,KY
2018-03-01,MD
2018-03-01,HI
2018-03-01,LA
2018-03-01,VA
2018-03-01,DE
2018-03-01,HI
2018-03-01,VT
2018-03-01,MA
2018-03-01,AK
2018-03-01,CO
2018-03-01,CA
2018-03-01,TX
2018-03-01,IL
2018-03-01,GA
2018-03-01,VA
2018-03-01,AL
2018-03-01,AL
2018-03-01,TN
2018-03-01,NE
2018-03-01,KS
2018-03-01,MT
2018-03-01,TX
2018-03-01,FL
2018-03-01,NV
2018-03-01,NY
2018-03-01,UT
2018-03-01,ND
2018-03-01,ID
2018-03-01,ND
2018-03-01,OH
2018-03-01,NH
2018-03-01,CT
2018-03-01,MD
2018-03-01,OH
2018-03-01,OK
2018-03-01,IA
2018-03-01,ID
2018-03-01,NH
2018-03-01,AK
2018-03-01,OK
2018-03-01,CA
2018-03-01,OK
2018-03-01,NY
2018-03-01,DC
2018-03-01,LA
2018-03-01,PA
2018-03-01,PA
2018-03-01,CO
2018-03-01,SC
2018-03-01,CO
2018-03-01,HI
2018-03-01,OR
2018-03-01,OK
2018-03-01,NE
2018-03-01,AL
2018-03-01,AK
2018-03-01,KS
2018-03-01,IL
2018-03-01,VA
2018-03-01,NE
2018-03-01,ME
2018-03-01,UT
2018-03-01,NC
2018-03-01,MN
2018-03-01,IA
2018-03-01,ID
2018-03-01,WA
2018-03-01,IN
2018-03-01,HI
2018-03-01,AL
2018-03-01,AK
2018-03-01,CA
2018-03-01,MN
2018-03-01,NV
2018-03-01,AZ
2018-03-01,FL
2018-03-01,HI
2018-03-01,OK
2018-03-01,SC
2018-03-01,NM
2018-03-01,CO
2018-03-01,KY
2018-03-01,MD
2018-03-01,GA
2018-03-01,NY
2018-03-01,ID
2018-03-01,DE
2018-03-01,TN
2018-03-01,SC
2018-03-01,WV
2018-03-01,MA
2018-03-01,WA
2018-03-01,NM
2018-03-01,KY
2018-03-01,FL
2018-03-01,CO
2018-03-01,RI
2018-03-01,ND
2018-03-01,RI
2018-03-01,DE
2018-03-01,MT
2018-03-01,NY
2018-03-01,MO
2018-03-01,CT
2018-03-01,MT
2018-03-01,TN
2018-03-01,NM
2018-03-01,AZ
2018-03-01,WY
2018-03-01,NC
2018-03-01,ME
2018-03-01,AZ
2018-03-01,WA
2018-03-01,MT
2018-03-01,SD
2018-03-01,MS
2018-03-01,LA
2018-03-01,NH
2018-03-01,DE
2018-03-01,IL
2018-03-01,NJ
2018-03-01,SD
2018-03-01,WV
2018-03-01,OR
2018-03-01,CA
2018-03-01,MI
2018-03-01,KY
2018-03-01,OR
2018-03-01,AL
2018-03-01,CO
2018-03-01,WI
2018-03-01,WA
2018-03-01,AR
2018-03-01,ND
2018-03-01,NY
2018-03-01,SC
2018-03-01,OR
2018-03-01,MA
2018-03-01,GA
2018-03-01,SC
2018-03-01,AZ
2018-03-01,TN
2018-03-01,IA
2018-03-01,NC
2018-03-01,IL
2018-03-01,ME
2018-03-01,MT
2018-03-01,CA
2018-03-01,CO
2018-03-01,CA
2018-03-01,AZ
2018-03-01,NC
2018-03-01,RI
2018-03-01,TX
2018-03-01,DC
2018-03-01,IN
2018-03-01,IL
2018-03-01,ME
2018-03-01,SD
2018-03-01,TN
2018-03-01,RI
2018-03-01,WI
2018-03-01,MD
2018-03-01,NJ
2018-03-01,MN
2018-03-01,GA
2018-03-01,AL
2018-03-01,NV
2018-03-01,MD
2018-03-01,LA
2018-03-01,MO
2018-03-01,AZ
2018-03-01,NM
2018-03-01,ND
2018-03-01,WY
2018-03-01,RI
2018-03-01,IL
2018-03-01,IL
2018-03-01,WV
2018-03-01,NJ
2018-03-01,ME
2018-03-01,IN
2018-03-01,NM
2018-03-01,MT
2018-03-01,RI
2018-03-01,MT
2018-03-01,NV
2018-03-01,MT
2018-03-01,HI
2018-03-01,ND
2018-03-01,NM
2018-03-01,OR
2018-03-01,WI
2018-03-01,NM
2018-03-01,TX
2018-03-01,IN
2018-03-01,IA
2018-03-01,IA
2018-03-01,MS
2018-03-01,IA
2018-03-01,OK
2018-03-01,NH
2018-03-01,SC
2018-03-01,OK
2018-03-01,IN
2018-03-01,ME
2018-03-01,DC
2018-03-01,NH
2018-03-01,OH
2018-03-01,OH
2018-03-01,NJ
2018-03-01,MN
2018-03-01,IA
2018-03-01,AL
2018-03-01,OK
2018-03-01,WI
2018-03-01,MA
2018-03-01,NM
2018-03-01,NE
2018-03-01,PA
2018-03-01,AZ
2018-03-01,GA
2018-03-01,MD
2018-03-01,DE
2018-03-01,UT
2018-03-01,NY
2018-03-01,MS
2018-03-01,WA
2018-03-01,MI
2018-03-01,WV
2018-03-01,NH
2018-03-01,LA
2018-03-01,VA
2018-03-01,VT
2018-03-01,CO
2018-03-01,IL
2018-03-01,HI
2018-03-01,KS
2018-03-01,NH
2018-03-01,CO
2018-03-01,ND
2018-03-01,IN
2018-03-01,DE
2018-03-01,OH
2018-03-01,NJ
2018-03-01,MD
2018-03-01,HI
2018-03-01,WA
2018-03-01,CO
2018-03-01,MT
2018-03-01,WA
2018-03-01,MO
2018-03-01,OH
2018-03-01,WY
2018-03-01,NV
2018-03-01,TX
2018-03-01,HI
2018-03-01,MD
2018-03-01,KS
2018-03-01,MA
2018-03-01,AL
